iniciado/0;exp_dip/0;exp_sen;per_ing;ses_ing;tipo_doc;titulo;sumario
DIPUTADOS;3198-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL AL I CONGRESO LATINOAMERICANO Y II CONGRESO ARGENTINO SOBRE CONTROL DE CALIDAD EN ALIMENTOS A REALIZARSE EN BAHIA BLANCA, PROVINCIA DE BUENOS AIRES, DEL 13 AL 16/11/88.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3340-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SI SE ENCUENTRA EN ESTUDIO LA EVENTUAL MODIFICACION DE LA METODOLOGIA DE CALCULO Y LIQUIDACION DE LAS REGALIAS QUE LE CORRESPONDES A LAS PROVINCIAS PRODUCTORAS DE HIDROCARBUROS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3503-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN PARA LAS ENCUESTAS O SONDEOS DE OPINION Y / O CUALQUIER OTRO ELEMENTO DE SOCIOLOGIA ELECTORAL QUE PUEDAN SERVIR PARA FORMAR OPINION PUBLICA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>ESPECIFICACIONES DE LAS ENCUESTAS; CREACION DE LA COMISION BICAMERAL DE CONTROL PARLAMENTARIO DE ENCUESTAS POLITICAS: INTEGRACION Y FUNCIONES.</FD:TITULO>"
DIPUTADOS;3645-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUSION DE LOS DEPARTAMENTOS DE SANTA MARIA Y ANDALGALA, PROVINCIA DE CATAMARCA COMO AREAS DE FRONTERA (DECRETO 1182/87).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3240-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>MODIFICACION EN EL REGIMEN CAMBIARIO EN RELACION A PRODUCTOS Y BIENES DE LAS INDUSTRIAS PESQUERA Y MINERA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SEGUN LA COMUNICACION A 1231 DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA (BCRA); SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>"
DIPUTADOS;3545-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DEUDA DE LA PROVINCIA DE CORDOBA CON EL FONDO NACIONAL DE LA VIVIENDA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3134-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DENOMINAR HEROES DE MALVINAS DE LA V BRIGADA AEREA A LA RUTA NACIONAL 148.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>CONSTRUCCION DE UN MONUMENTO EN EL CRUCE DE DICHA RUTA CON LA RUTA NACIONAL 7.</FD:TITULO>
DIPUTADOS;4556-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE UN FONDO DE DESARROLLO PARA EL FOMENTO DE LA PRODUCCION LECHERA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SE OTORGA A LA COMUNA DE FORTIN OLMOS, PROVINCIA DE SANTA FE, UN MONTO PARA LA CONSTITUCION DE DICHO FONDO.</FD:TITULO>
DIPUTADOS;4623-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CONTRATACION DE EMBARCACIONES ARENERAS POR PARTE DEL ENTE BINACIONAL YACYRETA, EVENTUAL INCUMPLIMIENTO DEL ARTICULO 11 DEL TRATADO APROBADO POR LEY 20646.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3224-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CIERRE DE LAS COMPUERTAS DE LA REPRESA DE ITAIPU POR LOS GOBIERNOS DE LAS REPUBLICAS DEL PARAGUAY Y DEL BRASIL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4548-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DEFICIT HABITACIONAL Y ASENTAMIENTOS POBLACIONALES PRECARIOS DE 1983 A LA FECHA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3124-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DISPONER LA INMEDIATA UNIFICACION DEL MERCADO CAMBIARIO PARA EVITAR LA DISCRIMINACION RESPECTO DE LAS EXPORTACIONES AGROPECUARIAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3571-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>ADOPTAR MEDIDAS PARA EVITAR QUE LAS EMPRESAS AUTOLATINA Y MERCEDES BENZ DESPIDAN OPERARIOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3308-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE LA CAMARA DE APELACIONES DE LA SEGURIDAD SOCIAL, LEY 23473: MODIFICACION, CREACION DE LA JUSTICIA NACIONAL DE SEGURIDAD SOCIAL CON SEDE EN LA CAPITAL FEDERAL Y DEL MINISTERIO PUBLICO, INTEGRACION; FUNCIONES; ATRIBUCIONES DEL PROCURADOR DE LA SEGURIDAD SOCIAL.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUCION DE LOS ARTICULOS: 1, 6, 7, 8, 12 DE LA LEY 23473.</FD:TITULO>
DIPUTADOS;3283-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DEJAR SIN EFECTO LAS MEDIDAS DE RECORTE DE LOS REDESCUENTOS EN PERJUICIO DEL BANCO HIPOTECARIO NACIONAL EN LA PROVINCIA DEL NEUQUEN.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4607-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PROVINCIA DE ENTRE RIOS: SE LA INCLUYA EN EL PROGRAMA NACIONAL AGROPECUARIO Y CUESTIONES CONEXAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4582-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>REACTIVACION Y RECUPERACION DEL TALLER DE TAFI VIEJO, PROVINCIA DE TUCUMAN, POR FERROCARRILES ARGENTINOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3208-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE POSIBLE TRASPASO A LA MUNICIPALIDAD DE LA CIUDAD DE BUENOS AIRES DE LA PARTE ASISTENCIAL DE LA EX-CATEDRA DE TISIONEUMONOLOGIA DE LA FACULTAD DE MEDICINA DE LA UNIVERSIDAD NACIONAL DE BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3183-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>TRANSFERENCIA DE UNA FRACCION DE TERRENO DE PROPIEDAD DEL ESTADO, MINISTERIO DE DEFENSA, UBICADO EN VILLA MARTELLI, PARTIDO DE VICENTE LOPEZ, PROVINCIA DE BUENOS AIRES, PREVIO AMOJONAMIENTO, SUBDIVISION Y REGISTRACION DEL PLANO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINADO A LA CONSTRUCCION DE UN COMPLEJO EDUCACIONAL PARA MENORES CARENCIADOS O DESAMPARADOS.</FD:TITULO>
DIPUTADOS;3325-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE EL BIOCIDA ALDICARB O TEMIK, FABRICADO POR LA UNION CARBIDE CORPORATION, EN LOS ESTADOS UNIDOS DE NORTEAMERICA, DE ALTO CONTENIDO TOXICO Y LA PROHIBICION DE SU USO, TENENCIA O ALMACENAMIENTO EN EL DEPARTAMENTO DE MALARGUE, PROVINCIA DE MENDOZA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3242-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION EN LA H CAMARA DE DIPUTADOS DE LA COMISION ESPECIAL INVESTIGADORA DE SUPUESTOS ILICITOS COMETIDOS EN VIOLACION AL REGIMEN IMPUESTO POR LA EX-LEY 20560 Y SUS NORMAS REGLAMENTARIAS Y Y COMPLEMENTARIAS (DECRETO 719/73 Y 1774/74).</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>ELABORACION DE PAPEL DE DIARIO Y PRODUCTOS SIMILARES; INTEGRACION; ATRIBUCIONES; FUNCIONES.</FD:TITULO>"
DIPUTADOS;4566-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>NUEVO PRESUPUESTO GENERAL PARA EL AÑO 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, REMISION DE NUEVO PRESUPUESTO GENERAL DE LA ADMINISTRACION PUBLICA PARA 1989, CON INCLUSION DEL COSTO DE INTERESES, FINANCIAMIENTO FISCAL Y EXCLUSION DE CIERTAS ATRIBUCIONES ACORDADAS AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;4541-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SOBRE RESULTADOS DE LA EVALUACION DE LOS DAÑOS CAUSADOS A NUESTRO PAIS POR EL CIERRE DE LAS COMPUERTAS DE LA REPRESA ITAIPU.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3547-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ANOMALIAS OCURRIDAS EN LA ASAMBLEA DEL 16/11/88 REALIZADA POR EL SINDICATO CAPITAL DE LA FEDERACION DE OBREROS Y EMPLEADOS TELEFONICOS DE LA REPUBLICA ARGENTINA, PARA ELEGIR LA JUNTA ELECTORAL DE LOS PROXIMOS COMICIOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3994-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>RESGUARDO Y PROTECCION ECOLOGICA EN LA CAPITAL FEDERAL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL; SE PROCEDA A ENCARAR UN PROGRAMA.</FD:TITULO>"
DIPUTADOS;4583-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>AUTORIZACION AL MINISTERIO DE EDUCACION Y JUSTICIA PARA CONVENIR CON LAS PROVINCIAS LA INSTRUMENTACION DEL PRIMER NIVEL DE SISTEMA EDUCATIVO NACIONAL - JARDINES MATERNALES, JARDINES DE INFANTES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>OBJETIVOS, COMPOSICION Y OBLIGATORIEDAD DE DICHO SISTEMA.</FD:TITULO>
DIPUTADOS;3731-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CUESTIONES RELACIONADAS CON EL ULTIMO AUMENTO DE SUELDO OTORGADO A LAS FUERZAS ARMADAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INCLUSION DEL PERSONAL CIVIL DE LAS FUERZAS ARMADAS - CUMPLIMIENTO DE ENGANCHE. SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3226-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN LEGAL PARA EL CONTROL DE LOS ESTADOS DE EMBARAZO DETECTADOS POR PRUEBAS DE LABORATORIOS EN HOSPITALES Y CENTROS SANITARIOS, OFICIALES O PRIVADOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>COMUNICACION AL REGISTRO NACIONAL DE LAS PERSONAS Y AL MINISTERIO PUBLICO DE MENORES; PLAZO, CASOS; INVITACION A LAS PROVINCIAS A ADHERIRSE;VIGENCIA ESPECIAL.</FD:TITULO>"
DIPUTADOS;3343-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL LA IV EXPOSICION FERIA INTERNACIONAL DENOMINADA ' EXPO 206 '.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3126-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CONSTRUCCION DE UN HOTEL DE 5 ESTRELLAS EN LA CALLE CERRITO 1435/55, DE CAPITAL FEDERAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SI EL MINISTERIO DE ECONOMIA LO DECLARO PROYECTO DE INVERSION, EN EL MARCO DEL PROGRAMA DE CONVERSION DE DEUDA EXTERNA, ETCETERA.</FD:TITULO>
DIPUTADOS;4567-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA (BCRA) (LEY 20539): MODIFICACION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>MODIFICACION DE LOS  ARTICULOS 4, 29, 42 Y 51 SOBRE ESTRUCTURA Y FUNCIONES DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA (BCRA).</FD:TITULO>
DIPUTADOS;3573-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>ABSTENCION DE DICTAR UN DECRETO APROBATORIO DEL CONVENIO GENERAL PARA EL DESARROLLO DE LA FARMOINDUSTRIA POR SER VIOLATORIO DE LA LEGISLACION VIGENTE (LEY 16463 Y DECRETO 9763).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3285-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>SANCION IMPUESTA POR EL COMITE FEDERAL DE RADIODIFUSION (COMFER) AL SR GERARDO SOFOVICH, CONDUCTOR DEL PROGRAMA ' LA NOCHE DEL SABADO ', POR EXPRESIONES AGRAVIANTES AL SENTIMIENTO RELIGIOSO ARGENTINO EMITIDAS POR EL SR DALMIRO SAENZ EN DICHO PROGRAMA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE SATISFACCION.</FD:TITULO>
DIPUTADOS;4609-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;"<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DESVIO DEL RIO PARANA; IMPLEMENTACION POR LA ENTIDAD BINACIONAL YACYRETA; CONSECUENCIAS.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3185-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>FACULTAR AL PODER EJECUTIVO PARA RECAUDAR DURANTE EL EJERCICIO 1989 LOS FONDOS QUE CONSIDERE NECESARIOS PARA ATENDER LOS REQUERIMIENTOS DE LA ADMINISTRACION PUBLICA NACIONAL, ENTIDADES DEPENDIENTES, ORGANISMOS DESCENTRALIZADOS, EMPRESAS DEL ESTADO. MODIFICACION DEL DECRETO LEY 23354/56 (LEY DE CONTABILIDAD).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INCORPORA ARTICULO SIN NUMERO AL CAPITULO 3 DEL DECRETO LEY 23354/56.</FD:TITULO>
DIPUTADOS;3327-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUCION EN TODO EL TERRITORIO DE LA NACION EL 16 DE SETIEMBRE DE CADA AÑO, COMO DIA DE LOS DERECHOS DEL ESTUDIANTE SECUNDARIO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INVITACION A LAS PROVINCIAS A ADHERIRSE.</FD:TITULO>
DIPUTADOS;3649-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>INTERPELACION AL MINISTRO DEL INTERIOR, ENRIQUE NOSIGLIA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>TEMARIO: CAUSAS POLITICAS QUE INFLUYERON EN LOS SUCESOS PRODUCIDOS EN EL PAIS DEL DIA 02/12/88 AL 04/12/88.</FD:TITULO>
DIPUTADOS;4568-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>IMPUESTO AL VALOR AGREGADO (LEY 23568): MODIFICACION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>MODIFICACION AL ARTICULO 29 DE LA LEY 23568.</FD:TITULO>
DIPUTADOS;3549-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DE INVERSIONES EXTRANJERAS (LEY 21382 Y MODIFICATORIAS): DEROGACION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>ASI COMO LAS RESOLUCIONES DE CARACTER GENERAL DICTADAS EN SU CONSECUENCIA.</FD:TITULO>
DIPUTADOS;3144-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>INCLUSION DE DIVERSOS PROYECTOS EN LAS ACTUALES SESIONES EXTRAORDINARIAS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>TEMARIO: 1) CONSEJO DEL SALARIO MINIMO, VITAL Y MOVIL; 2) REFORMAS DEL SISTEMA DE JUBILACIONES; 3) REGIMEN DE ALQUILERES; 4) LUCHA CONTRA EL NARCOTRAFICO; 5) FONDO DE REPARACION DE CATASTROFES; 6) OBRAS SOCIALES; 7) COMISION POLITICA SALARIAL DOCENTE; 8) FONDO DE ASISTENCIA DE MEDICAMENTOS; 9) LAUDO GASTRONOMICO; 10) REDUCCION DEL SERVICIO MILITAR OBLIGATORIO; 11) CREACION DE UNIVERSIDADES NACIONALES; 12) ESTATUTO DEL DOCENTE; 13) TARIFAS DE SERVICIOS PUBLICOS; 14) LEY NACIONAL ALGODONERA; 15) RECONVERSION VITIVINICOLA; 16) PROVINCIALIZACION DE TIERRA DEL FUEGO; 17) REGULARIZACION DE CREDITOS DE VIVIENDA; 18) ELIMINACION DE RESTRICCIONES ELECTORALES PARA PERSONAL DE SEGURIDAD Y SOLDADOS CONSCRIPTOS; 19) PLAN SIDERURGICO NACIONAL.</FD:TITULO>"
DIPUTADOS;3286-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ACTUACION DEL EX - SUBSECRETARIO DE LA DEUDA PUBLICA EXTERNA E INTERNA, SR JORGE GONZALEZ.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3733-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CONDICIONES DE NAVEGACION EN EL RIO PARANA, EN EL CANAL ENTRE CONFLUENCIA Y YACYRETA APIPE.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DERROCAMIENTO DE LOS PASOS ROCOSOS, EN PARTICULAR EL PASO ' PUNTA ÑARO ', SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3228-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL AL SEMINARIO LATINOAMERICANO SOBRE EL MENOR EN EL TRABAJO, QUE SE REALIZARA ENTRE LOS DIAS 20 Y EL 25/11/88 EN LA CIUDAD DE MAR DEL PLATA, PROVINCIA DE BUENOS AIRES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3203-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: APLICACION DEL ARTICULO 48 DE LA LEY 23495 DE NORMALIZACION TRIBUTARIA (BLANQUEO).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOBRE EXCUSION DE FUNCIONARIOS DE LOS TRES PODERES QUE SE DESEMPEÑARON DESDE EL 25/03/76 HASTA EL 31/12/85.</FD:TITULO>
DIPUTADOS;3345-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;"<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL LAS JORNADAS NACIONALES DE CRIMINALISTICA Y II REUNION PREPARATORIA DE LA ASOCIACION LATINOAMERICANA DE CRIMINALISTICA; SANTA FE 22/11 AL 24/11/88.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3650-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>SUBSIDIO DE AUSTRALES 20000 A LA ESCUELA PROVINCIAL NUMERO 85 'VEINTITRES DE AGOSTO' DE LA CIUDAD DE SAN SALVADOR DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: RENOVACION DE LOS SERVICIOS SANITARIOS DEL ESTABLECIMIENTO.</FD:TITULO>
DIPUTADOS;3550-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ABANDONO DE 30 TONELADAS DE SUSTANCIAS TOXICAS EN DEPOSITOS CERCANOS A LA ESTACION COLEGIALES, CAPITAL FEDERAL, DEL FERROCARRIL GENERAL MITRE.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3262-D-88;;106;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>DESMANTELAMIENTO DE LOS ASTILLEROS LENIN GDANSK, REPUBLICA DE POLONIA ANUNCIADAS POR EL GOBIERNO DE LA REPUBLICA DE POLONIA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>PRIVANDO ASI DE UNA FUENTE DE TRABAJO; EXPRESION DE REPUDIO.</FD:TITULO>"
DIPUTADOS;3567-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: METODOLOGIA DE COSTOS UTILIZADA POR LA SECRETARIA DE TRANSPORTE EN LA DETERMINACION DE LAS TARIFAS DEL TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS DE CAPITAL FEDERAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
DIPUTADOS;3709-D-88;;106;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PROMOCION DE JUICIO POLITICO AL JUEZ DE INSTRUCCION DE LA CAPITAL FEDERAL, DR LUIS CEVASCO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>POR MAL DESEMPEÑO EN EL CASO DEL PRESUNTO HOMICIDIO DE LA NIÑA JIMENA HERNANDEZ.</FD:TITULO>
DIPUTADOS;3187-D-88;;106;EXTRAORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DE BENEFICIOS PREVISIONALES PARA LEGISLADORES NACIONALES, MINISTROS Y SECRETARIOS DE ESTADO; DEROGACION DE LAS LEYES: 20572, 20954, 21120 , 21121 Y 21124.</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>CONDICIONES; MONTO: 85 % MOVIL; BENEFICIARIOS.</FD:TITULO>"
